Unique_ID,Marathi_Overall_Growth,Urdu_Overall_Growth,Hindi_Overall_Growth,English_Overall_Growth,History_Overall_Growth,Science_Overall_Growth,Geography_Overall_Growth,Drawing_Overall_Growth,Sports_Overall_Growth,Environmental Studies_Overall_Growth,Math_Overall_Growth,Computer_Overall_Growth,Algebra_Overall_Growth,Geometry_Overall_Growth,Defence_Overall_Growth
stud_7902,8.8,8.8,5.2,-9.8,-0.2,10.4,-7.0,3.2,0.6,5.8,15.333333333333334,-18.0,3.0,28.0,77.0
stud_7903,-15.0,-0.2,14.8,-8.0,14.4,4.2,-6.0,-2.4,7.4,-7.2,-19.666666666666668,3.6,30.0,-28.0,4.0
stud_7904,7.8,-2.4,13.6,2.8,4.8,-13.6,9.8,9.2,-13.8,-7.8,-9.0,-4.0,2.0,15.0,9.0
stud_7905,10.2,-6.0,-10.8,15.4,-2.0,9.2,-3.2,-4.8,-2.4,5.8,-17.333333333333332,2.0,30.0,-38.0,14.0
stud_7906,-0.2,2.2,5.4,-6.8,-0.2,3.4,-9.8,2.4,-3.8,-11.4,2.0,2.2,42.0,-8.0,30.0
stud_7907,-0.8,-14.4,-5.6,-6.0,3.4,8.4,0.6,13.2,-10.6,-5.8,-29.333333333333332,-12.4,-90.0,-8.0,-7.0
stud_7908,-11.6,0.8,5.8,6.6,-0.2,8.2,3.6,11.8,8.4,-1.8,16.0,-1.2,-70.0,-4.0,55.0
stud_7909,-1.2,-1.6,11.2,16.4,2.8,5.8,-0.2,2.4,-8.8,4.8,5.333333333333333,-13.0,12.0,48.0,11.0
stud_7910,-3.2,-7.4,-18.8,13.6,5.6,-5.8,-3.4,-1.4,18.6,-5.8,-3.6666666666666665,14.6,15.0,8.0,42.0
stud_7911,5.2,-0.2,0.2,0.8,11.4,-3.0,-2.0,1.4,7.0,-0.8,-28.0,-3.2,-29.0,29.0,16.0
stud_7912,-1.8,-11.0,5.8,-14.2,-13.8,14.8,-5.0,14.4,13.0,10.4,-1.6666666666666667,13.4,65.0,71.0,-26.0
stud_7913,-1.2,-7.8,2.0,9.2,17.2,-11.4,5.6,-12.0,6.4,-7.0,13.0,7.6,68.0,-51.0,23.0
stud_7914,-1.4,2.0,8.8,-10.4,-19.0,15.2,9.4,1.6,5.2,-8.0,-1.0,4.8,-11.0,-45.0,-34.0
stud_7915,6.0,-5.4,-0.4,0.6,-8.0,6.6,-15.0,2.8,-2.4,0.4,1.0,14.8,9.0,-34.0,-63.0
stud_7916,3.4,-1.6,-4.8,-14.6,-9.0,-1.2,-2.0,-7.8,-13.0,8.0,-4.666666666666667,7.4,11.0,27.0,-44.0
stud_7917,-11.6,2.0,5.8,-12.6,-3.2,-1.2,7.8,-1.4,9.8,11.2,10.666666666666666,-12.0,36.0,-5.0,56.0
stud_7918,7.8,-6.2,-12.0,0.6,3.6,-2.2,-16.8,0.4,-10.8,3.2,-11.333333333333334,-14.0,13.0,-19.0,-78.0
stud_7919,2.4,5.2,7.2,3.0,1.8,-11.4,-0.2,-4.4,11.6,-0.2,9.666666666666666,-5.2,-23.0,63.0,60.0
stud_7920,-6.0,5.6,3.0,-15.4,-2.4,-10.6,-5.2,9.4,13.0,1.4,6.333333333333333,7.8,-32.0,49.0,48.0
stud_7921,9.4,-7.8,1.2,-0.4,-2.2,-1.4,3.2,4.0,4.6,-0.2,29.333333333333332,-2.6,46.0,34.0,-37.0
stud_7922,-10.2,15.2,-13.6,0.0,-6.4,-9.4,-11.4,3.4,-3.6,7.4,-2.3333333333333335,-10.8,-46.0,-67.0,1.0
stud_7923,1.8,-15.6,-14.0,-13.0,-2.8,1.2,7.4,0.4,-0.2,8.2,6.0,2.0,-34.0,8.0,14.0
stud_7924,12.2,17.0,-1.4,-3.4,1.4,15.6,15.4,-15.4,-8.0,-7.0,10.0,-2.4,-70.0,-15.0,3.0
stud_7925,19.8,1.0,-9.6,-2.2,5.2,6.6,12.6,2.4,-8.0,-0.4,1.3333333333333333,9.0,27.0,45.0,37.0
stud_7926,4.2,-7.6,-17.2,-2.2,2.0,0.0,-5.8,10.8,-3.6,6.6,21.0,-4.4,32.0,32.0,-7.0
stud_7927,-9.2,12.0,-8.4,-11.0,-14.2,7.2,12.2,-0.8,-3.6,-15.6,3.6666666666666665,12.8,-44.0,-51.0,-9.0
stud_7928,9.8,-11.8,-9.2,12.4,3.8,-11.4,2.8,3.8,9.0,-0.4,-14.0,14.4,7.0,-1.0,-24.0
stud_7929,-11.0,4.0,-1.8,-16.2,14.0,-12.4,12.4,-5.4,-11.6,11.6,-9.666666666666666,-2.6,14.0,55.0,-60.0
stud_7930,-3.4,1.4,15.2,-6.0,3.2,-0.8,3.8,0.2,1.8,-11.0,9.333333333333334,-2.8,17.0,-51.0,16.0
stud_7931,-4.2,5.4,7.4,2.0,0.4,-10.6,0.8,4.0,3.2,1.8,-5.333333333333333,-12.4,6.0,-80.0,11.0
stud_7932,1.2,-10.2,-2.6,-0.8,-9.6,-0.6,9.6,8.2,-0.2,-9.2,9.333333333333334,-0.8,-20.0,-71.0,14.0
stud_7933,2.8,1.6,3.8,-3.0,-2.6,14.6,-9.2,-7.2,3.8,4.8,-7.0,5.8,13.0,-44.0,32.0
stud_7934,5.0,-1.0,-2.0,13.6,5.2,-0.2,1.0,17.8,-5.6,4.6,-3.0,-5.2,75.0,-16.0,2.0
stud_7935,-3.8,-3.8,6.0,-3.0,13.2,10.4,-9.2,-1.0,8.0,7.0,-4.0,9.0,91.0,-30.0,-18.0
stud_7936,-4.2,9.2,15.6,9.2,-1.8,9.2,-11.2,4.8,-12.2,-9.8,-2.0,12.4,36.0,44.0,-44.0
stud_7937,-6.0,0.6,-14.4,-5.4,3.8,5.4,5.0,-0.6,2.8,5.2,-3.6666666666666665,-0.2,15.0,-23.0,-32.0
stud_7938,-11.0,10.8,4.6,3.0,-8.6,10.6,5.4,-5.8,-15.0,-12.2,-30.0,1.6,-14.0,-3.0,36.0
stud_7939,-1.2,1.4,-8.0,1.6,-0.6,0.4,-7.4,1.0,-5.6,2.6,-7.333333333333333,-1.2,19.0,52.0,-36.0
stud_7940,18.0,-0.6,1.4,14.2,3.8,5.8,9.0,-0.8,11.6,7.6,-4.0,2.8,56.0,15.0,21.0
stud_7941,12.8,-1.8,-5.6,-10.6,-9.2,-8.6,4.6,13.0,4.0,-0.8,22.0,-13.4,48.0,-85.0,75.0
stud_7942,-14.2,1.4,11.2,5.2,10.8,-14.8,7.6,-8.4,-15.2,-4.6,11.666666666666666,-13.8,-15.0,7.0,90.0
stud_7943,-13.4,-7.8,-2.0,7.0,6.0,6.4,13.6,9.4,-1.8,-8.8,3.6666666666666665,3.2,21.0,-16.0,28.0
stud_7944,-7.6,4.2,-2.6,-14.2,0.4,-10.6,9.6,8.4,4.0,3.0,-25.0,8.2,42.0,-18.0,-40.0
stud_7945,0.4,-0.6,-12.6,2.0,-2.2,-1.4,12.2,3.2,-7.8,0.4,-13.666666666666666,8.6,60.0,74.0,-41.0
stud_7946,-3.6,0.4,-7.6,-1.8,0.2,8.8,16.2,6.0,4.0,-3.6,9.0,-10.6,-19.0,42.0,3.0
stud_7947,11.4,-11.8,-1.6,-2.6,-3.2,-1.2,-13.0,-4.8,-3.0,13.0,-8.0,13.6,32.0,35.0,-79.0
stud_7948,-1.0,2.8,3.2,11.6,-1.0,-8.2,2.4,-3.8,-10.8,-1.2,-7.333333333333333,-10.8,16.0,-25.0,39.0
stud_7949,10.4,4.8,3.8,8.8,-3.8,17.6,11.2,-2.8,-4.8,-15.6,-1.0,-7.0,2.0,20.0,-32.0
stud_7950,-2.8,4.8,-5.6,1.4,4.8,0.2,1.2,14.2,-5.2,13.6,9.666666666666666,-4.6,-19.0,4.0,7.0
stud_7951,9.2,1.0,13.2,12.2,3.2,-9.2,-2.2,10.2,-8.0,-2.4,-10.666666666666666,13.8,30.0,-71.0,-26.0
stud_7952,11.4,4.4,-3.4,12.0,5.0,-17.0,-1.0,1.2,-18.2,-12.2,-0.6666666666666666,-6.2,27.0,20.0,23.0
stud_7953,12.6,0.6,-8.2,-4.0,-7.0,-10.8,-5.2,-4.2,12.8,6.0,-13.0,9.0,-3.0,-31.0,-9.0
stud_7954,0.0,5.8,-9.2,10.4,2.8,-1.6,-0.2,-12.6,7.8,12.4,2.3333333333333335,-15.6,-13.0,16.0,-34.0
stud_7955,12.4,-1.4,14.6,-18.8,16.8,-10.8,7.8,-6.2,-3.4,5.4,3.3333333333333335,-9.2,-10.0,44.0,-59.0
stud_7956,7.2,1.0,-2.6,0.4,-2.0,-11.4,-0.2,2.4,-13.4,-6.4,-3.0,3.4,67.0,-34.0,-22.0
stud_7957,-11.0,10.0,0.2,-6.4,-3.2,3.6,-13.8,6.6,-1.0,2.0,16.333333333333332,4.0,-63.0,-42.0,-42.0
stud_7958,0.4,-3.2,5.6,13.2,-10.6,-11.6,-1.4,11.6,11.4,-14.2,-9.0,-13.8,-25.0,-65.0,-26.0
stud_7959,9.2,2.6,-13.8,-6.4,0.4,-10.6,-10.2,-8.8,-7.2,9.0,4.0,-2.8,-75.0,-25.0,28.0
stud_7960,-13.6,-6.6,-8.2,1.6,-10.4,-2.6,13.4,-16.2,-12.6,9.0,1.3333333333333333,5.2,-55.0,-27.0,-67.0
stud_7961,-1.8,5.2,5.2,11.0,5.0,12.6,-4.8,0.4,-3.0,2.6,-26.0,-8.6,23.0,-48.0,76.0
stud_7962,9.4,0.0,-8.6,-14.4,-2.0,-5.2,-14.6,3.8,-1.4,-0.4,-15.0,0.0,-5.0,42.0,-18.0
stud_7963,-1.4,16.0,-4.2,2.4,-5.6,-2.2,7.0,9.0,-4.8,-10.8,4.666666666666667,0.4,-14.0,-50.0,-31.0
stud_7964,8.6,-2.6,3.8,6.6,8.2,-3.8,2.4,-11.4,-1.4,-5.2,-15.333333333333334,-4.6,3.0,31.0,28.0
stud_7965,-7.6,2.8,-18.8,-6.2,2.2,0.8,-8.6,-1.4,-4.8,-0.8,4.666666666666667,3.8,36.0,54.0,-12.0
stud_7966,1.4,-1.8,-2.0,-7.6,-10.2,-1.4,0.0,15.6,2.0,1.2,-17.333333333333332,-15.0,-33.0,-4.0,33.0
stud_7967,4.6,-4.2,10.6,-3.0,7.4,-1.0,-7.4,-11.8,-10.0,5.0,-9.666666666666666,10.0,33.0,-19.0,-28.0
stud_7968,-7.0,-13.4,-2.8,8.6,5.2,-13.4,6.4,-4.2,-11.2,-6.2,18.666666666666668,2.4,3.0,18.0,-10.0
stud_7969,-8.0,2.4,2.8,2.2,7.0,1.0,-16.4,9.0,-3.6,9.2,-2.6666666666666665,-10.8,-14.0,3.0,-6.0
stud_7970,-8.8,-3.4,10.8,-7.0,6.2,0.0,10.0,-1.6,-2.0,-3.4,15.0,-0.6,6.0,30.0,-26.0
stud_7971,5.6,1.8,11.0,1.2,8.8,-0.2,10.6,-1.0,-0.6,9.4,-28.0,0.8,-27.0,24.0,-15.0
stud_7972,-9.4,0.2,11.8,-0.6,5.8,-2.6,-3.8,-7.0,8.2,4.4,-3.3333333333333335,8.4,17.0,-9.0,14.0
stud_7973,-6.0,7.4,10.4,12.8,-7.2,10.0,-3.2,-14.6,-5.2,-3.6,4.333333333333333,-13.8,-48.0,27.0,63.0
stud_7974,11.8,-5.0,-1.4,5.8,6.8,1.8,-0.4,9.6,-15.2,-0.6,12.666666666666666,-7.6,48.0,40.0,2.0
stud_7975,-1.4,7.6,-3.0,-1.0,-4.8,-9.2,11.6,-5.2,6.0,1.2,-24.0,0.4,-76.0,-21.0,17.0
stud_7976,10.0,-19.8,9.4,8.6,1.0,4.0,16.4,7.8,-2.2,4.2,10.333333333333334,-9.2,-6.0,6.0,14.0
stud_7977,1.8,-4.6,-2.0,-14.0,3.8,9.0,5.0,12.8,0.4,0.8,0.3333333333333333,12.2,34.0,-39.0,-74.0
stud_7978,3.8,-5.2,-0.2,-2.0,-14.4,14.8,13.8,-9.0,-6.4,-14.0,10.666666666666666,16.4,56.0,47.0,-68.0
stud_7979,2.8,-6.6,-3.2,-12.0,-2.0,-4.2,-0.6,-1.6,8.0,-0.6,3.6666666666666665,7.0,38.0,-10.0,-7.0
stud_7980,-18.2,-2.6,4.2,0.8,4.2,2.0,-10.8,-1.2,-9.8,-7.6,15.666666666666666,-0.4,29.0,-1.0,90.0
stud_7981,-8.4,14.4,8.0,-8.4,4.8,7.2,-2.6,-2.6,-3.8,-5.0,5.333333333333333,16.2,-33.0,43.0,23.0
stud_7982,0.6,-1.6,5.8,-10.2,-8.2,12.6,2.8,1.6,-2.8,4.8,18.333333333333332,-2.4,49.0,6.0,80.0
stud_7983,-12.0,-2.8,1.6,-5.6,1.2,-4.2,-1.2,-0.4,2.6,-5.0,14.333333333333334,0.4,-40.0,-64.0,-31.0
stud_7984,-13.2,4.8,-12.2,1.2,-3.8,-7.2,-2.6,3.2,-11.0,-3.4,-8.333333333333334,12.4,38.0,-6.0,-48.0
stud_7985,-3.0,1.6,2.4,13.0,-1.0,-2.2,-8.2,-13.6,2.8,-11.4,-10.333333333333334,-4.4,5.0,51.0,31.0
stud_7986,13.0,-1.6,-6.8,10.8,13.8,5.8,-6.8,14.0,-3.6,3.6,-29.0,-4.0,-31.0,27.0,6.0
stud_7987,9.0,-1.8,2.0,12.0,-10.8,-13.8,-14.0,7.4,10.8,17.6,-12.666666666666666,12.0,42.0,-25.0,-40.0
stud_7988,10.0,-6.4,3.8,1.2,-1.2,-15.6,12.2,-8.0,-12.2,2.8,6.333333333333333,-17.8,2.0,70.0,53.0
stud_7989,-7.2,-9.0,-2.6,1.0,2.8,2.2,4.6,-6.0,0.4,1.0,-4.333333333333333,-3.0,-46.0,-1.0,19.0
stud_7990,12.0,11.8,4.6,-2.6,-8.6,-1.6,4.4,3.2,2.4,3.8,18.0,5.4,40.0,-26.0,-26.0
stud_7991,-7.4,-7.4,-2.2,-9.6,10.2,2.4,0.4,-10.8,1.2,-3.4,-17.333333333333332,-1.2,37.0,-5.0,-2.0
stud_7992,-13.8,-3.8,-10.6,3.8,-15.2,-7.0,1.6,2.2,-3.4,0.0,-17.0,-5.2,83.0,-38.0,36.0
stud_7993,5.8,3.4,2.6,-9.8,2.2,9.8,-0.6,-14.8,-0.2,4.2,12.0,-9.8,-69.0,33.0,-42.0
stud_7994,0.0,-2.0,16.6,-4.4,-1.8,-12.8,5.2,-11.4,10.4,-15.0,-8.666666666666666,-0.8,43.0,-20.0,17.0
stud_7995,16.4,5.6,4.4,-2.8,5.6,-11.0,-16.6,11.2,9.0,-2.8,19.333333333333332,0.8,31.0,-30.0,-48.0
stud_7996,15.4,-14.2,-4.6,-4.0,6.6,3.2,-0.8,11.6,3.0,16.2,23.666666666666668,13.2,-21.0,-35.0,94.0
stud_7997,-1.8,0.8,-10.0,3.8,2.8,0.2,-12.2,4.4,-12.4,-5.4,28.333333333333332,-5.2,50.0,49.0,13.0
stud_7998,-4.0,-2.0,-4.8,4.6,10.6,-10.2,-0.8,5.4,-0.2,-15.6,4.0,-11.0,49.0,-18.0,-66.0
stud_7999,-18.2,6.2,12.6,18.4,-8.6,2.2,-0.2,1.6,-9.6,9.6,1.3333333333333333,0.2,-4.0,-59.0,-26.0
stud_8000,16.4,-1.6,19.2,4.6,-4.6,1.2,-2.8,-7.0,-1.6,-10.6,10.0,1.0,32.0,-10.0,18.0
stud_8001,5.8,-14.8,7.4,1.6,-8.0,-0.2,1.0,-11.4,-2.8,13.0,17.0,-6.2,-54.0,63.0,-25.0
stud_8002,5.0,2.0,7.4,0.2,17.0,2.8,-6.6,9.4,-8.2,2.6,7.0,6.2,-55.0,-59.0,44.0
stud_8003,12.0,-8.8,1.6,-10.2,-8.6,-2.0,-9.8,4.2,0.0,-10.2,26.333333333333332,3.6,62.0,-37.0,23.0
stud_8004,3.2,-3.4,-14.4,14.8,-0.2,10.0,17.8,1.4,2.0,-6.0,16.333333333333332,7.2,34.0,7.0,-1.0
stud_8005,4.0,1.0,1.6,9.6,-4.6,-5.2,-5.4,5.2,1.6,-1.2,19.0,-8.8,-65.0,89.0,-9.0
stud_8006,-15.4,-1.6,-4.0,-8.8,10.4,-3.8,-0.8,8.0,-2.2,9.4,32.0,-9.8,-21.0,99.0,41.0
stud_8007,1.8,-3.0,-13.2,11.6,-9.0,5.4,-3.8,-6.6,7.8,-16.4,5.0,10.4,-84.0,-31.0,45.0
stud_8008,8.0,-11.6,9.2,15.0,-9.2,1.4,11.2,-5.4,2.4,-3.2,11.333333333333334,1.2,16.0,-1.0,5.0
stud_8009,-17.8,-6.8,2.4,-10.4,5.4,-3.8,-8.6,-15.2,-2.2,3.0,14.666666666666666,1.0,-18.0,-17.0,57.0
stud_8010,3.0,-1.8,-7.8,8.2,-9.6,-5.4,-11.4,-13.6,-10.8,-0.2,14.333333333333334,7.2,-17.0,-67.0,4.0
stud_8011,-6.8,4.8,2.4,-0.8,7.4,-15.6,5.8,10.0,-10.0,2.2,16.333333333333332,5.8,31.0,-26.0,14.0
stud_8012,-6.0,1.4,-2.0,-4.6,1.0,-0.4,5.0,-3.8,-5.6,9.2,20.333333333333332,2.8,-65.0,-3.0,-47.0
stud_8013,-3.2,0.2,6.2,7.6,11.6,16.0,-6.4,-13.8,-11.4,10.4,-16.333333333333332,6.0,11.0,21.0,8.0
stud_8014,13.2,-0.2,3.4,-3.8,-8.4,11.0,-9.2,-12.0,3.2,7.0,1.6666666666666667,1.6,-50.0,92.0,-61.0
stud_8015,-7.6,0.8,-2.4,-2.0,4.2,-6.4,-4.8,3.4,-4.6,-0.6,2.0,10.0,-85.0,-41.0,-35.0
stud_8016,3.4,-9.2,-2.6,6.0,7.6,-0.4,-1.4,-3.8,-7.2,-7.0,17.666666666666668,14.2,32.0,-31.0,-5.0
stud_8017,2.4,-2.2,1.0,-4.8,-13.4,10.0,-6.8,18.2,2.8,7.6,-14.333333333333334,7.4,24.0,-83.0,25.0
stud_8018,-18.2,13.6,12.8,-0.4,-18.4,3.2,-10.4,-0.8,10.0,-13.8,6.666666666666667,-1.2,-33.0,36.0,44.0
stud_8019,9.4,13.6,-5.0,1.8,-4.8,-7.2,17.0,-17.8,2.0,-2.2,-21.666666666666668,-1.0,19.0,40.0,-5.0
stud_8020,9.2,-2.4,4.2,2.2,2.0,4.6,10.8,5.0,14.0,-10.8,-14.0,10.4,-44.0,13.0,7.0
stud_8021,-1.6,0.0,-10.2,-6.6,1.0,8.0,-6.4,-1.2,1.2,11.2,0.3333333333333333,-10.2,-23.0,3.0,25.0
stud_8022,4.4,-7.0,-1.2,2.0,0.6,2.6,3.0,-13.8,-11.0,-1.6,-9.0,0.6,-47.0,0.0,25.0
stud_8023,9.0,-8.4,12.6,1.8,3.2,-10.6,-9.2,1.2,6.4,7.4,-18.666666666666668,1.8,-30.0,-39.0,-43.0
stud_8024,14.2,0.0,12.0,-3.4,-2.0,-17.0,-11.2,4.4,-4.4,9.8,8.666666666666666,7.0,-45.0,48.0,-17.0
stud_8025,-8.0,1.6,4.6,-4.4,11.8,-1.4,7.2,-14.4,-0.2,4.8,6.0,2.0,-39.0,-30.0,-25.0
stud_8026,-4.0,11.2,-0.2,-15.6,8.8,0.0,-1.6,-1.2,-2.4,-4.8,-10.0,-2.6,-61.0,-50.0,-17.0
stud_8027,9.6,-0.4,16.4,-6.4,5.6,5.8,-8.6,12.2,-0.6,2.8,-15.666666666666666,-3.4,20.0,-30.0,-10.0
stud_8028,10.8,9.0,-2.4,-5.0,-9.8,16.2,-3.4,6.6,-2.4,-5.0,3.0,14.0,89.0,-13.0,24.0
stud_8029,11.6,-2.8,0.4,-5.2,0.2,-8.2,4.6,6.6,-8.8,1.0,9.666666666666666,1.2,74.0,22.0,-54.0
stud_8030,6.0,14.0,14.4,16.0,-12.4,14.0,0.8,16.2,-8.6,9.2,1.6666666666666667,-0.2,32.0,42.0,71.0
stud_8031,-3.8,0.0,12.4,-1.4,-2.2,-5.4,-3.2,-11.6,-4.2,15.8,5.666666666666667,-2.8,91.0,-35.0,28.0
stud_8032,6.6,-10.0,9.2,7.0,-1.8,11.4,8.0,-0.6,4.8,1.8,-7.0,5.6,-18.0,-39.0,31.0
stud_8033,19.0,0.2,2.0,7.0,6.8,-11.6,-12.0,-13.8,-12.8,-9.2,26.0,-7.0,-14.0,-8.0,84.0
stud_8034,-4.0,-7.0,-1.4,3.4,-15.2,9.2,4.0,-0.8,0.2,14.0,1.3333333333333333,11.8,-37.0,-16.0,-42.0
stud_8035,-7.2,-4.0,5.8,11.6,12.4,8.6,-10.6,11.0,-12.8,-3.8,10.0,12.4,-15.0,7.0,60.0
stud_8036,-2.6,-12.8,1.2,-12.0,1.2,1.4,6.4,-5.8,-12.8,-13.2,-7.666666666666667,5.0,69.0,-23.0,-27.0
stud_8037,-4.2,-3.8,13.0,9.2,-4.0,-8.8,5.6,4.4,-17.6,3.0,23.0,-3.4,47.0,-43.0,20.0
stud_8038,7.8,-10.6,-3.2,0.6,-10.0,-6.6,2.0,1.6,-5.0,-1.0,12.333333333333334,3.2,-12.0,-8.0,71.0
stud_8039,-6.2,4.2,-14.2,-1.6,-6.4,4.6,-8.6,-14.4,13.8,11.6,-11.333333333333334,-4.8,9.0,-19.0,19.0
stud_8040,-0.8,7.4,3.8,-4.2,-2.6,-1.0,-9.2,-8.4,-2.0,-8.6,-7.333333333333333,10.4,-56.0,-34.0,-57.0
stud_8041,-3.8,2.8,1.2,16.4,-8.4,8.4,-1.0,-0.2,-1.6,-8.2,-0.6666666666666666,-4.4,-33.0,26.0,-43.0
stud_8042,-11.2,-5.4,8.6,-3.4,-6.6,-3.0,2.6,-5.2,9.6,-3.2,10.0,5.0,21.0,77.0,-19.0
stud_8043,14.8,-8.4,-0.4,-1.4,6.6,-1.4,-4.0,-8.4,3.4,5.8,0.0,-13.0,43.0,-39.0,19.0
stud_8044,-0.8,11.4,14.8,6.4,-4.2,8.0,17.4,-2.6,3.0,0.8,3.0,-17.2,-26.0,8.0,59.0
stud_8045,-9.8,-2.6,2.0,17.6,10.4,-4.0,3.2,6.6,0.6,10.0,4.0,14.0,-34.0,-20.0,-24.0
stud_8046,-5.0,1.0,8.4,-6.4,8.8,-6.2,13.8,-11.0,-10.8,-16.0,30.666666666666668,17.2,-15.0,-60.0,-13.0
stud_8047,8.0,1.2,-13.0,1.8,9.8,-4.4,-13.6,-11.6,-16.0,17.0,-7.333333333333333,0.2,-5.0,-75.0,32.0
stud_8048,-8.4,-9.8,8.6,-4.0,1.6,14.2,5.0,-1.6,-3.0,9.6,19.0,4.2,87.0,26.0,-5.0
stud_8049,0.6,1.0,0.0,4.8,-11.0,6.0,-7.4,-0.6,-9.6,0.6,-17.333333333333332,2.6,23.0,42.0,-47.0
stud_8050,-6.2,-3.2,4.6,-7.2,-9.2,-7.0,4.4,-9.8,-3.8,5.0,15.666666666666666,1.2,60.0,12.0,47.0
stud_8051,1.0,-15.8,-3.6,1.6,13.8,-13.8,15.2,2.8,-3.2,-10.4,-6.0,-17.0,-86.0,-31.0,58.0
stud_8052,-0.8,1.6,9.0,1.6,11.4,0.2,10.2,0.6,4.4,1.6,-24.666666666666668,-0.2,15.0,75.0,-9.0
stud_8053,-1.2,12.0,8.0,15.4,3.2,7.8,-1.0,17.2,9.6,5.4,-1.3333333333333333,-11.6,-49.0,60.0,62.0
stud_8054,5.8,-13.6,-11.4,0.4,-8.8,11.6,0.0,6.2,-1.2,6.8,-16.666666666666668,-1.4,23.0,-49.0,-52.0
stud_8055,-16.0,-6.2,-1.2,8.0,4.0,-15.2,7.2,1.2,-0.8,0.0,-8.0,-0.4,-10.0,-23.0,-38.0
stud_8056,0.4,-5.0,-1.4,-0.8,5.8,-3.0,8.0,5.0,6.2,-8.0,1.3333333333333333,-14.2,-73.0,59.0,11.0
stud_8057,-6.4,16.8,8.6,17.2,-1.2,-5.2,-4.6,-9.8,-6.0,-8.2,-12.0,9.8,-19.0,-8.0,-41.0
stud_8058,-9.0,0.2,1.6,-10.6,4.2,12.0,18.4,-4.6,3.0,0.0,-5.666666666666667,-13.6,-27.0,-40.0,42.0
stud_8059,-12.8,3.0,-6.0,7.2,-4.6,11.8,4.0,-2.8,-11.4,1.4,2.6666666666666665,-2.6,19.0,1.0,-88.0
stud_8060,-1.4,-14.2,-2.6,-14.4,-2.4,-3.6,-7.4,16.8,-5.4,10.6,20.0,-3.8,34.0,-35.0,-22.0
stud_8061,6.2,2.2,8.6,-2.4,2.4,-10.2,7.4,-14.4,2.4,1.8,-17.333333333333332,1.4,-27.0,29.0,-2.0
stud_8062,-13.2,7.8,5.4,3.2,0.4,13.0,-5.8,0.6,-7.6,5.4,1.3333333333333333,-1.2,56.0,7.0,42.0
stud_8063,-14.2,2.6,7.2,17.8,-0.8,-5.0,0.0,-18.0,0.4,0.2,18.666666666666668,6.0,18.0,-54.0,-60.0
stud_8064,-9.2,0.0,5.2,3.4,-8.8,8.6,-3.4,-10.0,-3.8,4.2,15.333333333333334,-11.6,86.0,13.0,60.0
stud_8065,0.0,-8.4,-5.6,4.6,-4.0,-2.4,6.2,-3.4,2.8,2.6,2.0,-2.6,-32.0,42.0,-45.0
stud_8066,1.0,-2.0,-9.6,3.6,8.0,-10.4,7.4,18.0,0.6,-9.0,-28.333333333333332,6.8,-13.0,-10.0,0.0
stud_8067,-7.8,3.6,-11.2,-1.2,0.0,8.4,2.4,-8.4,8.4,-3.6,-7.333333333333333,6.8,60.0,-65.0,79.0
stud_8068,-16.0,7.2,-0.8,-9.2,3.6,5.0,-0.6,1.0,-2.8,-4.4,-15.0,9.8,-83.0,23.0,-18.0
stud_8069,-12.0,-5.8,-5.4,-1.4,-5.0,4.8,-6.6,-0.4,6.0,-5.2,-4.666666666666667,6.0,-11.0,-26.0,28.0
stud_8070,0.6,-13.6,-8.6,-2.4,-5.0,-1.2,6.4,-12.2,-6.2,-3.0,-2.6666666666666665,-3.6,64.0,40.0,9.0
stud_8071,-4.4,0.4,6.6,-6.4,-8.2,14.6,-9.4,-4.8,13.0,-5.0,-4.666666666666667,1.8,-15.0,16.0,50.0
stud_8072,-1.2,1.4,-13.0,-11.4,-9.4,-17.6,4.0,-4.8,1.6,9.0,-19.666666666666668,-5.8,-47.0,83.0,-84.0
stud_8073,0.8,1.8,-11.0,2.8,-3.8,-3.8,-10.4,-9.6,-6.8,7.0,-23.0,1.6,-46.0,56.0,-5.0
stud_8074,9.8,-2.6,-0.8,3.2,5.8,8.2,4.6,-4.8,-6.0,5.8,6.333333333333333,9.8,-4.0,16.0,-62.0
stud_8075,-6.4,1.2,-15.2,-2.2,2.0,-16.4,11.2,-3.4,-5.2,-5.0,16.333333333333332,-6.4,0.0,67.0,5.0
stud_8076,17.6,-18.4,7.0,18.4,12.2,-4.0,1.4,0.0,1.0,3.0,23.666666666666668,9.8,15.0,-33.0,56.0
stud_8077,-11.2,8.0,1.6,0.2,-4.0,6.4,-4.4,1.2,-12.4,3.4,13.333333333333334,2.6,3.0,58.0,0.0
stud_8078,3.8,0.4,-10.6,-4.6,-8.0,1.8,-6.4,6.8,-2.4,11.4,-0.6666666666666666,-14.8,28.0,-2.0,-28.0
stud_8079,-2.2,-11.4,13.6,13.2,17.4,8.0,-7.4,9.0,-6.2,9.2,8.666666666666666,6.2,3.0,63.0,52.0
stud_8080,6.4,-4.8,-8.6,12.0,-5.2,-3.0,-1.0,-16.4,11.2,-7.2,-16.666666666666668,-2.8,50.0,49.0,35.0
stud_8081,10.6,-11.2,3.6,5.0,-4.8,-6.0,0.8,7.0,3.4,-12.2,-23.0,11.0,63.0,47.0,16.0
stud_8082,17.8,13.0,-5.0,12.6,5.6,-6.8,-1.4,3.0,-2.6,6.2,-4.666666666666667,-5.8,-14.0,-1.0,55.0
